Date,close,daily_return
2024-05-15,5308.14990234375,0.011715927882596233
2024-05-16,5297.10009765625,-0.0020816677921287052
2024-05-17,5303.27001953125,0.0011647735102702228
2024-05-20,5308.1298828125,0.0009163899374069473
2024-05-21,5321.41015625,0.002501874243978186
2024-05-22,5307.009765625,-0.002706123039226127
2024-05-23,5267.83984375,-0.0073807894850155265
2024-05-24,5304.72021484375,0.0070010425881694704
2024-05-28,5306.0400390625,0.0002488018529340774
2024-05-29,5266.9501953125,-0.007367046509680453
2024-05-30,5235.47998046875,-0.005975035585443322
2024-05-31,5277.509765625,0.00802787620486467
2024-06-03,5283.39990234375,0.0011160825806737495
2024-06-04,5291.33984375,0.0015028090913065117
2024-06-05,5354.02978515625,0.011847649793331305
2024-06-06,5352.9599609375,-0.00019981663563317653
2024-06-07,5346.990234375,-0.0011152197300303701
2024-06-10,5360.7900390625,0.0025808546645145203
2024-06-11,5375.31982421875,0.0027103813151374556
2024-06-12,5421.02978515625,0.008503672791998707
2024-06-13,5433.740234375,0.0023446558536817097
2024-06-14,5431.60009765625,-0.000393860697500914
2024-06-17,5473.22998046875,0.007664386564552705
2024-06-18,5487.02978515625,0.0025213273947457537
2024-06-20,5473.169921875,-0.0025259318472709014
2024-06-21,5464.6201171875,-0.001562130321101196
2024-06-24,5447.8701171875,-0.003065171894990004
2024-06-25,5469.2998046875,0.003933590015736899
2024-06-26,5477.89990234375,0.0015724312002203256
2024-06-27,5482.8701171875,0.0009073212238914774
2024-06-28,5460.47998046875,-0.004083652583445674
2024-07-01,5475.08984375,0.0026755639309195
2024-07-02,5509.009765625,0.006195317856513505
2024-07-03,5537.02001953125,0.005084444409779065
2024-07-05,5567.18994140625,0.005448765178485582
2024-07-08,5572.85009765625,0.0010166989647510949
2024-07-09,5576.97998046875,0.0007410719362856977
2024-07-10,5633.91015625,0.010208065293514812
2024-07-11,5584.5400390625,-0.008763028841120457
2024-07-12,5615.35009765625,0.0055170270744306915
2024-07-15,5631.22021484375,0.0028262026252154904
2024-07-16,5667.2001953125,0.006389375498743188
2024-07-17,5588.27001953125,-0.013927543241993745
2024-07-18,5544.58984375,-0.007816403936922511
2024-07-19,5505.0,-0.007140265531926926
2024-07-22,5564.41015625,0.01079203564940956
2024-07-23,5555.740234375,-0.001558102589770738
2024-07-24,5427.1298828125,-0.02314909375473495
2024-07-25,5399.22021484375,-0.005142620237842288
2024-07-26,5459.10009765625,0.011090468702846357
2024-07-29,5463.5400390625,0.0008133101292933098
2024-07-30,5436.43994140625,-0.004960171878030217
2024-07-31,5522.2998046875,0.0157933986591674
2024-08-01,5446.68017578125,-0.013693502993456064
2024-08-02,5346.56005859375,-0.018381860868696753
2024-08-05,5186.330078125,-0.02996879838863975
2024-08-06,5240.02978515625,0.010354085880061037
2024-08-07,5199.5,-0.007734647858502863
2024-08-08,5319.31005859375,0.023042611519136447
2024-08-09,5344.16015625,0.004671676849538509
2024-08-12,5344.39013671875,4.303397765514916e-05
2024-08-13,5434.43017578125,0.016847579753558328
2024-08-14,5455.2099609375,0.0038237284285767004
2024-08-15,5543.22021484375,0.016133247764330783
2024-08-16,5554.25,0.001989779357261412
2024-08-19,5608.25,0.009722284736913167
2024-08-20,5597.1201171875,-0.0019845553982971165
2024-08-21,5620.85009765625,0.004239676828782013
2024-08-22,5570.64013671875,-0.008932805548120926
2024-08-23,5634.60986328125,0.01148337085011919
2024-08-26,5616.83984375,-0.0031537266931381813
2024-08-27,5625.7998046875,0.0015951960865450143
2024-08-28,5592.18017578125,-0.00597597320797616
2024-08-29,5591.9599609375,-3.937906806072977e-05
2024-08-30,5648.39990234375,0.010093051774424433
2024-09-03,5528.93017578125,-0.02115107439771169
2024-09-04,5520.06982421875,-0.0016025435809103872
2024-09-05,5503.41015625,-0.003018017615584734
2024-09-06,5408.419921875,-0.01726024985928465
2024-09-09,5471.0498046875,0.0115800702824842
2024-09-10,5495.52001953125,0.004472672652839682
2024-09-11,5554.1298828125,0.010665025888896507
2024-09-12,5595.759765625,0.007495302358939249
2024-09-13,5626.02001953125,0.005407711405364557
2024-09-16,5633.08984375,0.0012566297656613212
2024-09-17,5634.580078125,0.00026455008109871336
2024-09-18,5618.259765625,-0.002896455862498093
2024-09-19,5713.64013671875,0.01697685316676334
2024-09-20,5702.5498046875,-0.0019410273951238066
2024-09-23,5718.56982421875,0.0028092730585327352
2024-09-24,5732.93017578125,0.0025111788443470395
2024-09-25,5722.259765625,-0.0018612489301417234
2024-09-26,5745.3701171875,0.00403867571712313
2024-09-27,5738.169921875,-0.0012532169669905446
2024-09-30,5762.47998046875,0.004236552581176722
2024-10-01,5708.75,-0.009324107094664358
2024-10-02,5709.5400390625,0.00013839090212397487
2024-10-03,5699.93994140625,-0.001681413492255035
2024-10-04,5751.06982421875,0.008970249395274354
2024-10-07,5695.93994140625,-0.009586022165882668
2024-10-08,5751.1298828125,0.009689347495581924
2024-10-09,5792.0400390625,0.007113411987488272
2024-10-10,5780.0498046875,-0.002070122839989974
2024-10-11,5815.02978515625,0.006051847587953629
2024-10-14,5859.85009765625,0.0077076668832223305
2024-10-15,5815.259765625,-0.007609466332438197
2024-10-16,5842.47021484375,0.004679145956573816
2024-10-17,5841.47021484375,-0.00017116047891174713
2024-10-18,5864.669921875,0.00397155273894878
2024-10-21,5853.97998046875,-0.0018227694906369774
2024-10-22,5851.2001953125,-0.0004748538883844189
2024-10-23,5797.419921875,-0.009191323428069387
2024-10-24,5809.85986328125,0.002145772011323821
2024-10-25,5808.1201171875,-0.00029944716993013376
2024-10-28,5823.52001953125,0.0026514435020339455
2024-10-29,5832.919921875,0.001614127248163344
2024-10-30,5813.669921875,-0.003300233889343751
2024-10-31,5705.4501953125,-0.018614700871699585
2024-11-01,5728.7998046875,0.004092509543626166
2024-11-04,5712.68994140625,-0.002812083478299976
2024-11-05,5782.759765625,0.012265644545291332
2024-11-06,5929.0400390625,0.025295927786425976
2024-11-07,5973.10009765625,0.007431229727488331
2024-11-08,5995.5400390625,0.0037568333092317108
